"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.416145702E1,-3.479999900E-1,-8.640000224E-1,1.899999976E-1,9.506313854E-1
1.416622756E1,-3.529999852E-1,-9.459999800E-1,1.930000037E-1,1.027995113E0
1.417099825E1,-3.589999974E-1,-1.055999994E0,2.099999934E-1,1.134952415E0
1.417576902E1,-3.389999866E-1,-1.136000037E0,2.020000070E-1,1.202589322E0
1.418053956E1,-3.269999921E-1,-1.245000005E0,2.160000056E-1,1.305224122E0
1.418531002E1,-3.449999988E-1,-1.327000022E0,2.179999948E-1,1.388336434E0
1.419008079E1,-3.490000069E-1,-1.422999978E0,2.179999948E-1,1.481301435E0
1.419485151E1,-3.529999852E-1,-1.516999960E0,1.949999928E-1,1.569688780E0
1.419962205E1,-3.260000050E-1,-1.598999977E0,2.210000008E-1,1.646790190E0
1.420439274E1,-3.289999962E-1,-1.694000006E0,2.060000002E-1,1.737904778E0
1.420916319E1,-3.319999874E-1,-1.763000011E0,2.039999962E-1,1.805549509E0
1.421393372E1,-2.969999909E-1,-1.856999993E0,1.800000072E-1,1.889195059E0
1.421870442E1,-2.829999924E-1,-1.939000010E0,1.899999976E-1,1.968733104E0
1.422347493E1,-2.700000107E-1,-2.006999969E0,1.860000044E-1,2.033603915E0
1.422824562E1,-2.849999964E-1,-2.101999998E0,1.689999998E-1,2.127954414E0
1.423301616E1,-2.389999926E-1,-2.155999899E0,1.580000073E-1,2.174953002E0
1.423778685E1,-2.370000035E-1,-2.237999916E0,1.790000051E-1,2.257621232E0
1.424255739E1,-2.109999955E-1,-2.279000044E0,1.599999964E-1,2.294332626E0
1.424732808E1,-2.109999955E-1,-2.346999884E0,1.260000020E-1,2.359831658E0
1.425209861E1,-1.679999977E-1,-2.401000023E0,1.420000046E-1,2.411055601E0
1.425686930E1,-1.669999957E-1,-2.469000101E0,1.350000054E-1,2.478321105E0
1.426164007E1,-1.679999977E-1,-2.523999929E0,1.400000006E-1,2.533456067E0
1.426641055E1,-1.420000046E-1,-2.578999996E0,1.449999958E-1,2.586973131E0
1.427118109E1,-1.420000046E-1,-2.618999958E0,1.199999973E-1,2.625590368E0
1.427595178E1,-1.280000061E-1,-2.674000025E0,1.239999980E-1,2.679932114E0
1.428072233E1,-1.299999952E-1,-2.714999914E0,1.129999980E-1,2.720458331E0
1.428549302E1,-1.049999967E-1,-2.743000031E0,1.150000021E-1,2.747416817E0
1.429026356E1,-1.209999993E-1,-2.769999981E0,1.159999967E-1,2.775067007E0
1.429503424E1,-1.360000074E-1,-2.783999920E0,1.030000001E-1,2.789222213E0
1.429980478E1,-1.110000014E-1,-2.812000036E0,6.199999899E-2,2.814872858E0
1.430457547E1,-1.280000061E-1,-2.825999975E0,6.100000069E-2,2.829554888E0
1.430934600E1,-1.180000007E-1,-2.825999975E0,3.700000048E-2,2.828704449E0
1.431411669E1,-1.340000033E-1,-2.841000080E0,8.000000380E-3,2.844169731E0
1.431888723E1,-1.250000000E-1,-2.868999958E0,-2.099999972E-2,2.871798523E0
1.432365793E1,-1.420000046E-1,-2.855999947E0,-5.099999905E-2,2.859982639E0
1.432842847E1,-1.449999958E-1,-2.869999886E0,-5.900000036E-2,2.874266053E0
1.433319916E1,-1.480000019E-1,-2.869999886E0,-8.900000155E-2,2.875191184E0
1.433796965E1,-1.389999986E-1,-2.831000090E0,-1.199999973E-1,2.836949507E0
1.434274034E1,-1.979999989E-1,-2.832000017E0,-1.519999951E-1,2.842979440E0
1.434751088E1,-1.729999930E-1,-2.789999962E0,-1.679999977E-1,2.800402254E0
1.435228156E1,-1.759999990E-1,-2.778000116E0,-1.850000024E-1,2.789710674E0
1.435705210E1,-1.800000072E-1,-2.752000093E0,-2.310000062E-1,2.767537808E0
1.436182279E1,-1.990000010E-1,-2.711999893E0,-2.500000000E-1,2.730758946E0
1.436659331E1,-2.119999975E-1,-2.684000015E0,-2.599999905E-1,2.704884485E0
1.437136400E1,-2.140000015E-1,-2.617000103E0,-2.759999931E-1,2.640201041E0
1.437613455E1,-2.049999982E-1,-2.605000019E0,-3.219999969E-1,2.632818660E0
1.438090523E1,-2.360000014E-1,-2.538000107E0,-3.549999893E-1,2.573551153E0
1.438567577E1,-2.339999974E-1,-2.496000051E0,-3.459999859E-1,2.530709040E0
1.439044646E1,-2.349999994E-1,-2.428999901E0,-3.610000014E-1,2.466898157E0
1.439521700E1,-2.380000055E-1,-2.375000000E0,-3.919999897E-1,2.418870190E0
1.439998769E1,-2.409999967E-1,-2.322000027E0,-4.239999950E-1,2.372665404E0
1.440475823E1,-2.509999871E-1,-2.239000082E0,-4.230000079E-1,2.292389881E0
1.440952893E1,-2.500000000E-1,-2.184999943E0,-4.370000064E-1,2.242251938E0
1.441429947E1,-2.520000041E-1,-2.118000031E0,-4.670000076E-1,2.183464481E0
1.441907016E1,-2.809999883E-1,-2.038000107E0,-4.699999988E-1,2.110285627E0
1.442384070E1,-2.349999994E-1,-1.995000005E0,-4.779999852E-1,2.064881111E0
1.442861139E1,-2.199999988E-1,-1.873000026E0,-4.900000095E-1,1.948494061E0
1.443338194E1,-2.199999988E-1,-1.792000055E0,-5.180000067E-1,1.878293961E0
1.443815263E1,-2.189999968E-1,-1.725000024E0,-5.329999924E-1,1.818701480E0
1.444292317E1,-2.020000070E-1,-1.613000035E0,-5.360000134E-1,1.711686049E0
1.444769386E1,-1.990000010E-1,-1.546000004E0,-5.450000167E-1,1.651284963E0
1.445246442E1,-1.969999969E-1,-1.450999975E0,-5.709999800E-1,1.571703186E0
1.445723511E1,-1.819999963E-1,-1.383999944E0,-5.960000157E-1,1.517826031E0
1.446200565E1,-1.790000051E-1,-1.258999944E0,-5.550000072E-1,1.387496619E0
1.446677634E1,-1.620000005E-1,-1.190999985E0,-5.749999881E-1,1.332422587E0
1.447154688E1,-1.729999930E-1,-1.095999956E0,-5.839999914E-1,1.253874352E0
1.447631757E1,-1.289999932E-1,-9.739999771E-1,-5.789999962E-1,1.140420076E0
1.448108811E1,-1.430000067E-1,-8.889999986E-1,-5.619999766E-1,1.061420733E0
1.448585880E1,-1.379999965E-1,-7.799999714E-1,-5.379999876E-1,9.575426576E-1
1.449062934E1,-1.209999993E-1,-6.850000024E-1,-5.580000281E-1,8.917567126E-1
1.449540000E1,-1.319999993E-1,-5.770000219E-1,-5.640000105E-1,8.175873268E-1
1.450017054E1,-1.199999973E-1,-4.650000036E-1,-5.199999809E-1,7.078311824E-1
1.450494123E1,-1.289999932E-1,-3.560000062E-1,-5.210000277E-1,6.440636859E-1
1.450971175E1,-1.250000000E-1,-2.750000060E-1,-5.249999762E-1,6.057020540E-1
1.451448244E1,-1.350000054E-1,-1.659999937E-1,-5.279999971E-1,5.697060613E-1
1.451925291E1,-1.350000054E-1,-8.100000024E-2,-4.979999959E-1,5.222930188E-1
1.452402368E1,-1.439999938E-1,2.700000070E-2,-4.970000088E-1,5.181447742E-1
1.452879422E1,-1.260000020E-1,1.360000074E-1,-4.990000129E-1,5.323279209E-1
1.453356491E1,-1.350000054E-1,2.310000062E-1,-4.869999886E-1,5.556572623E-1
1.453833546E1,-1.350000054E-1,3.700000048E-1,-4.449999928E-1,5.942642498E-1
1.454310592E1,-1.420000046E-1,4.650000036E-1,-4.569999874E-1,6.672615627E-1
1.454787669E1,-1.230000034E-1,5.740000010E-1,-4.580000043E-1,7.445596053E-1
1.455264736E1,-1.439999938E-1,6.560000181E-1,-4.440000057E-1,8.051136734E-1
1.455741790E1,-1.420000046E-1,7.680000067E-1,-4.420000017E-1,8.974140700E-1
1.456218859E1,-1.209999993E-1,8.500000238E-1,-4.250000119E-1,9.580010702E-1
1.456695916E1,-1.410000026E-1,9.449999928E-1,-4.379999936E-1,1.051070874E0
1.457172985E1,-1.330000013E-1,1.026999950E0,-4.230000079E-1,1.118636181E0
1.457650039E1,-1.180000007E-1,1.098000050E0,-4.090000093E-1,1.177628599E0
1.458127107E1,-1.209999993E-1,1.179999948E0,-4.040000141E-1,1.253098914E0
1.458604161E1,-1.120000035E-1,1.289000034E0,-3.889999986E-1,1.351068499E0
1.459081230E1,-1.019999981E-1,1.371000051E0,-4.000000060E-1,1.431797872E0
1.459558285E1,-7.500000298E-2,1.468000054E0,-3.860000074E-1,1.519751679E0
1.460035331E1,-6.300000101E-2,1.536999941E0,-3.799999952E-1,1.584530787E0
1.460512400E1,-5.099999905E-2,1.605000019E0,-3.630000055E-1,1.646327751E0
1.460989454E1,-7.999999821E-2,1.687999964E0,-3.600000143E-1,1.727814772E0
1.461466530E1,-5.200000107E-2,1.756999969E0,-3.350000083E-1,1.789407136E0
1.461943600E1,-2.500000037E-2,1.825999975E0,-3.149999976E-1,1.853139473E0
1.462420654E1,-1.200000010E-2,1.881000042E0,-3.249999881E-1,1.908908104E0
1.462897723E1,-1.099999994E-2,1.935999990E0,-2.930000126E-1,1.958077110E0
1.463374777E1,-1.099999994E-2,1.978000045E0,-2.730000019E-1,1.996780954E0
1.463851820E1,2.999999933E-2,2.032999992E0,-2.660000026E-1,2.050547481E0
1.464328897E1,3.200000152E-2,2.059999943E0,-2.479999959E-1,2.075121144E0
1.464805967E1,4.899999872E-2,2.141999960E0,-2.300000042E-1,2.154870026E0
1.465283019E1,5.900000036E-2,2.170000076E0,-2.269999981E-1,2.182638387E0
1.465760088E1,8.900000155E-2,2.210999966E0,-2.080000043E-1,2.222544904E0
1.466237142E1,1.199999973E-1,2.224999905E0,-2.029999942E-1,2.237461413E0
1.466714210E1,1.239999980E-1,2.279999971E0,-1.850000024E-1,2.290851560E0
1.467191264E1,1.430000067E-1,2.308000088E0,-1.739999950E-1,2.318963002E0
1.467668333E1,1.469999999E-1,2.335000038E0,-1.689999998E-1,2.345718478E0
1.468145387E1,1.790000051E-1,2.348999977E0,-1.790000051E-1,2.362600875E0
1.468622456E1,1.979999989E-1,2.348999977E0,-1.609999985E-1,2.362821595E0
1.469099510E1,2.010000050E-1,2.348999977E0,-1.389999986E-1,2.361677983E0
1.469576580E1,2.189999968E-1,2.348999977E0,-1.220000014E-1,2.362339072E0
1.470053626E1,2.520000041E-1,2.362999916E0,-1.190000027E-1,2.379376726E0
1.470530680E1,2.720000148E-1,2.348999977E0,-1.159999967E-1,2.367538996E0
1.471007749E1,2.829999924E-1,2.362999916E0,-1.110000014E-1,2.382473211E0
1.471484803E1,3.280000091E-1,2.348999977E0,-1.220000014E-1,2.374925030E0
1.471961872E1,3.350000083E-1,2.335000038E0,-1.070000008E-1,2.361334196E0
1.472438927E1,3.689999878E-1,2.335000038E0,-1.049999967E-1,2.366307497E0
1.472915996E1,3.729999959E-1,2.293999910E0,-1.019999981E-1,2.326363812E0
1.473393073E1,4.040000141E-1,2.266999960E0,-1.140000001E-1,2.305536994E0
1.473870129E1,4.099999964E-1,2.253000021E0,-9.899999946E-2,2.292140941E0
1.474347175E1,4.440000057E-1,2.224999905E0,-9.899999946E-2,2.271026548E0
1.474824252E1,4.550000131E-1,2.144000053E0,-9.600000083E-2,2.193849867E0
1.475301319E1,4.569999874E-1,2.130000114E0,-8.200000226E-2,2.180016852E0
1.475778373E1,4.629999995E-1,2.088999987E0,-8.299999684E-2,2.141303095E0
1.476255442E1,4.819999933E-1,2.033999920E0,-7.000000030E-2,2.091501773E0
1.476732496E1,4.779999852E-1,1.993000031E0,-8.299999684E-2,2.051200163E0
1.477209565E1,5.199999809E-1,1.939000010E0,-7.000000030E-2,2.008736175E0
1.477686619E1,5.239999890E-1,1.883999944E0,-7.199999690E-2,1.956838209E0
1.478163691E1,5.419999957E-1,1.827999949E0,-5.999999866E-2,1.907602634E0
1.478640745E1,5.199999809E-1,1.761000037E0,-6.199999899E-2,1.837216675E0
1.479117814E1,5.469999909E-1,1.664999962E0,-6.499999762E-2,1.753755645E0
1.479594868E1,5.500000119E-1,1.610000014E0,-6.800000370E-2,1.702710797E0
1.480071937E1,5.529999733E-1,1.554999948E0,-7.100000232E-2,1.651930630E0
1.480548984E1,5.550000072E-1,1.488000035E0,-7.400000095E-2,1.589856947E0
1.481026038E1,5.669999719E-1,1.391999960E0,-9.099999815E-2,1.505800072E0
1.481503107E1,5.830000043E-1,1.322999954E0,-8.200000226E-2,1.448082140E0
1.481980184E1,5.849999785E-1,1.241000056E0,-1.010000035E-1,1.375684235E0
1.482457230E1,5.720000267E-1,1.146000028E0,-8.799999952E-2,1.283839590E0
1.482934284E1,5.960000157E-1,1.049999952E0,-1.209999993E-1,1.213407153E0
1.483411353E1,6.100000143E-1,9.539999962E-1,-1.120000035E-1,1.137875218E0
1.483888407E1,6.250000000E-1,8.579999804E-1,-1.319999993E-1,1.069678908E0
1.484365476E1,5.960000157E-1,7.910000086E-1,-1.430000067E-1,1.000672791E0
1.484842530E1,6.190000176E-1,6.949999928E-1,-1.209999993E-1,9.385238472E-1
1.485319607E1,6.589999795E-1,5.989999771E-1,-1.539999992E-1,9.037687455E-1
1.485796676E1,6.589999795E-1,4.889999926E-1,-1.609999985E-1,8.362553230E-1
1.486273722E1,6.280000210E-1,3.819999993E-1,-1.570000052E-1,7.516362335E-1
1.486750800E1,6.489999890E-1,2.860000134E-1,-1.749999970E-1,7.304943479E-1
1.487227854E1,6.740000248E-1,2.039999962E-1,-1.819999963E-1,7.273348820E-1
1.487704923E1,6.859999895E-1,9.399999678E-2,-1.879999936E-1,7.174789074E-1
1.488181977E1,6.520000100E-1,-1.300000027E-2,-1.809999943E-1,6.767821001E-1
1.488659046E1,6.719999909E-1,-1.080000028E-1,-1.990000010E-1,7.091184589E-1
1.489136100E1,7.220000029E-1,-2.179999948E-1,-2.049999982E-1,7.815580600E-1
1.489613171E1,7.039999962E-1,-3.140000105E-1,-2.099999934E-1,7.989443025E-1
1.490090225E1,7.070000172E-1,-4.210000038E-1,-2.129999995E-1,8.499758981E-1
1.490567294E1,6.970000267E-1,-5.170000196E-1,-2.029999942E-1,8.912390561E-1
1.491044350E1,7.310000062E-1,-5.989999771E-1,-1.930000037E-1,9.645781374E-1
1.491521419E1,7.239999771E-1,-7.080000043E-1,-2.109999955E-1,1.034389178E0
1.491998465E1,6.990000010E-1,-8.019999862E-1,-2.000000030E-1,1.082499414E0
1.492475519E1,6.999999881E-1,-9.240000248E-1,-2.020000070E-1,1.176681789E0
1.492952588E1,7.310000062E-1,-9.929999709E-1,-2.049999982E-1,1.249973980E0
1.493429643E1,7.220000029E-1,-1.116000056E0,-1.940000057E-1,1.343270685E0
1.493906719E1,7.070000172E-1,-1.195999980E0,-2.080000043E-1,1.404823469E0
1.494383766E1,7.049999833E-1,-1.291000009E0,-1.940000057E-1,1.483692017E0
1.494860835E1,6.930000186E-1,-1.373000026E0,-1.949999928E-1,1.550291293E0
1.495337888E1,7.340000272E-1,-1.455000043E0,-1.959999949E-1,1.641400976E0
1.495814957E1,6.790000200E-1,-1.562000036E0,-1.829999983E-1,1.713001500E0
1.496292011E1,6.880000234E-1,-1.629999995E0,-1.809999943E-1,1.778483909E0
1.496769088E1,6.719999909E-1,-1.738999963E0,-1.809999943E-1,1.873089922E0
1.497246157E1,6.830000281E-1,-1.820000052E0,-1.940000057E-1,1.953592903E0
1.497723211E1,6.290000081E-1,-1.901000023E0,-1.780000031E-1,2.010255232E0
1.498200281E1,6.480000019E-1,-1.996000051E0,-1.739999950E-1,2.105753121E0
1.498677335E1,6.290000081E-1,-2.063999891E0,-1.720000058E-1,2.164560132E0
1.499154404E1,6.370000243E-1,-2.131999969E0,-1.819999963E-1,2.232558375E0
1.499631458E1,5.960000157E-1,-2.198999882E0,-1.650000066E-1,2.284303286E0
1.500108527E1,5.580000281E-1,-2.266999960E0,-1.720000058E-1,2.340990571E0
1.500585581E1,5.630000234E-1,-2.321000099E0,-1.529999971E-1,2.393202767E0
1.501062652E1,5.410000086E-1,-2.361000061E0,-1.469999999E-1,2.426646101E0
1.501539706E1,4.909999967E-1,-2.428999901E0,-1.289999932E-1,2.481483934E0
1.502016775E1,4.639999866E-1,-2.483000040E0,-1.070000008E-1,2.528247256E0
1.502493831E1,4.670000076E-1,-2.523999929E0,-1.260000020E-1,2.569930087E0
1.502970900E1,4.289999902E-1,-2.578000069E0,-1.030000001E-1,2.615479754E0
1.503447954E1,3.970000148E-1,-2.631999969E0,-7.199999690E-2,2.662746111E0
1.503925000E1,3.560000062E-1,-2.658999920E0,-6.100000069E-2,2.683419009E0
1.504402069E1,3.440000117E-1,-2.671999931E0,-3.599999845E-2,2.694293162E0
1.504879123E1,2.910000086E-1,-2.713000059E0,-1.099999994E-2,2.728584125E0
1.505356201E1,2.669999897E-1,-2.726000071E0,1.600000076E-2,2.739091342E0
1.505833270E1,2.540000081E-1,-2.740000010E0,1.499999966E-2,2.751788701E0
1.506310316E1,2.150000036E-1,-2.753000021E0,4.199999943E-2,2.761702033E0
1.506787395E1,2.039999962E-1,-2.766999960E0,5.600000173E-2,2.775074914E0
1.507264449E1,1.850000024E-1,-2.793999910E0,8.100000024E-2,2.801289257E0
1.507741495E1,1.599999964E-1,-2.793999910E0,8.200000226E-2,2.799778473E0
1.508218564E1,1.630000025E-1,-2.808000088E0,9.700000286E-2,2.814399136E0
1.508695640E1,1.260000020E-1,-2.808000088E0,1.120000035E-1,2.813056077E0
1.509172695E1,1.389999986E-1,-2.780999899E0,1.360000074E-1,2.787790781E0
1.509649764E1,1.030000001E-1,-2.780999899E0,1.369999945E-1,2.786276805E0
1.510126818E1,1.080000028E-1,-2.766999960E0,1.669999957E-1,2.774138024E0
1.510603887E1,8.600000292E-2,-2.753999949E0,1.840000004E-1,2.761479262E0
1.511080940E1,5.200000107E-2,-2.726999998E0,2.039999962E-1,2.735114072E0
1.511558009E1,9.899999946E-2,-2.713000059E0,2.339999974E-1,2.724871799E0
1.512035063E1,7.800000161E-2,-2.658999920E0,2.380000055E-1,2.670769286E0
1.512512132E1,7.199999690E-2,-2.658999920E0,2.689999938E-1,2.673541765E0
1.512989186E1,7.900000364E-2,-2.618000031E0,2.849999964E-1,2.634651810E0
1.513466255E1,5.999999866E-2,-2.576999903E0,2.739999890E-1,2.592219993E0
1.513943308E1,6.800000370E-2,-2.509000063E0,3.190000057E-1,2.530111918E0
1.514420377E1,6.300000101E-2,-2.469000101E0,3.370000124E-1,2.492689212E0
1.514897431E1,5.799999833E-2,-2.427999973E0,3.750000000E-1,2.457472863E0
1.515374501E1,5.400000140E-2,-2.359999895E0,3.770000041E-1,2.390532265E0
1.515851555E1,4.899999872E-2,-2.319999933E0,4.079999924E-1,2.356112197E0
1.516328601E1,1.799999923E-2,-2.252000093E0,4.390000105E-1,2.294460597E0
1.516805679E1,2.999999933E-2,-2.197000027E0,4.440000057E-1,2.241616631E0
1.517282748E1,1.300000027E-2,-2.115999937E0,4.860000014E-1,2.171133514E0
1.517759802E1,3.599999845E-2,-2.075000048E0,5.019999743E-1,2.135163968E0
1.518236850E1,6.000000052E-3,-1.980000019E0,5.180000067E-1,2.046646057E0
1.518713926E1,6.000000052E-3,-1.898000002E0,5.030000210E-1,1.963529737E0
1.519190996E1,-8.999999613E-3,-1.817000031E0,5.149999857E-1,1.888596066E0
1.519668044E1,-1.099999994E-2,-1.735000014E0,5.289999843E-1,1.813887271E0
1.520145120E1,-1.300000027E-2,-1.639999986E0,5.289999843E-1,1.723255621E0
1.520622174E1,0.000000000E0,-1.544999957E0,5.239999890E-1,1.631441343E0
1.521099245E1,0.000000000E0,-1.463000059E0,5.189999938E-1,1.552330560E0
1.521576299E1,-1.499999966E-2,-1.368000031E0,5.180000067E-1,1.462864686E0
1.522053368E1,-2.999999933E-2,-1.273000002E0,5.159999728E-1,1.373930485E0
1.522530423E1,-1.400000043E-2,-1.190999985E0,4.950000048E-1,1.289845715E0
1.523007492E1,-4.199999943E-2,-1.095999956E0,5.030000210E-1,1.206643661E0
1.523484546E1,-5.600000173E-2,-1.014000058E0,5.130000114E-1,1.137761456E0
1.523961613E1,-5.700000003E-2,-9.190000296E-1,5.230000019E-1,1.058932980E0
1.524438667E1,-5.200000107E-2,-8.090000153E-1,5.249999762E-1,9.658208942E-1
1.524915736E1,-6.499999762E-2,-6.999999881E-1,5.170000196E-1,8.726476971E-1
1.525392789E1,-6.499999762E-2,-6.190000176E-1,5.120000243E-1,8.059342693E-1
1.525869858E1,-6.400000304E-2,-5.099999905E-1,5.199999809E-1,7.311607011E-1
1.526346912E1,-5.799999833E-2,-4.000000060E-1,5.199999809E-1,6.586076106E-1
1.526823979E1,-8.399999887E-2,-3.190000057E-1,4.950000048E-1,5.948462055E-1
1.527301034E1,-6.899999827E-2,-1.959999949E-1,5.009999871E-1,5.423817704E-1
1.527778103E1,-6.800000370E-2,-1.010000035E-1,5.070000291E-1,5.214154109E-1
1.528255157E1,-6.100000069E-2,-4.999999888E-3,4.790000021E-1,4.828944006E-1
1.528732226E1,-5.900000036E-2,1.030000001E-1,4.939999878E-1,5.080610082E-1
1.529209280E1,-5.700000003E-2,1.850000024E-1,4.839999974E-1,5.212772759E-1
1.529686346E1,-5.400000140E-2,3.070000112E-1,4.869999886E-1,5.782162190E-1
1.530163400E1,-4.800000042E-2,3.899999857E-1,4.449999928E-1,5.936572938E-1
1.530640469E1,-4.500000179E-2,4.720000029E-1,4.580000043E-1,6.592215157E-1
1.531117523E1,-5.499999970E-2,5.529999733E-1,4.460000098E-1,7.125657718E-1
1.531594569E1,-2.500000037E-2,6.759999990E-1,4.469999969E-1,8.108082362E-1
1.532071646E1,-2.099999972E-2,7.720000148E-1,4.040000141E-1,8.715738834E-1
1.532548715E1,-3.200000152E-2,8.539999723E-1,3.740000129E-1,9.328536662E-1
1.533025769E1,-1.499999966E-2,9.350000024E-1,3.740000129E-1,1.007137535E0
1.533502838E1,1.400000043E-2,1.044000030E0,3.600000143E-1,1.104414810E0
1.533979893E1,1.400000043E-2,1.113000035E0,3.339999914E-1,1.162119216E0
1.534456962E1,1.600000076E-2,1.207999945E0,3.160000145E-1,1.248749725E0
1.534934016E1,3.200000152E-2,1.276000023E0,3.009999990E-1,1.311411857E0
1.535411084E1,4.800000042E-2,1.384999990E0,2.860000134E-1,1.415035329E0
1.535888138E1,4.300000146E-2,1.452999949E0,2.509999871E-1,1.475147059E0
1.536365207E1,5.700000003E-2,1.534999967E0,2.210000008E-1,1.551874640E0
1.536842261E1,5.700000003E-2,1.616999984E0,2.329999954E-1,1.634694756E0
1.537319330E1,5.700000003E-2,1.644000053E0,2.179999948E-1,1.659370113E0
1.537796384E1,4.899999872E-2,1.697999954E0,2.000000030E-1,1.710439957E0
1.538273454E1,4.699999839E-2,1.766999960E0,1.840000004E-1,1.777175810E0
1.538750508E1,5.900000036E-2,1.835000038E0,1.829999983E-1,1.845046108E0
1.539227576E1,5.600000173E-2,1.902999997E0,1.819999963E-1,1.912503330E0
